s,a,s',reward,case,amount
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7642,23000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7642,23000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,7642,23000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,7642,23000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7643,18000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7643,18000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,7643,18000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,7643,18000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7644,26000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7644,26000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,7644,26000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,7644,26000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7645,38000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7645,38000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,7645,38000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-29.57,7645,38000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,7645,38000.0
"A_ACCEPTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,7645,38000.0
"A_FINALIZED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,7645,38000.0
"O_SELECTED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,7645,38000.0
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,7645,38000.0
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-2.15,7645,38000.0
"W_Call_after_offer,1,0,1,0,0",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,0",0.0,7645,38000.0
"O_SENT_BACK,1,0,1,1,0",W_Assess_application,"W_Assess_application,1,0,1,1,0",-54.96,7645,38000.0
"W_Assess_application,1,0,1,1,0",W_Call_missing_information,"W_Call_missing_information,1,1,1,1,0",-1.54,7645,38000.0
"W_Call_missing_information,1,1,1,1,0",O_SELECTED,"O_SELECTED,1,1,1,1,0",0.0,7645,38000.0
"O_SELECTED,1,1,1,1,0",O_CREATED,"O_CREATED,1,1,1,1,0",0.0,7645,38000.0
"O_CREATED,1,1,1,1,0",O_SENT,"O_SENT,1,1,2,1,0",0.0,7645,38000.0
"O_SENT,1,1,2,1,0",W_Call_after_offer,"W_Call_after_offer,2,1,2,1,0",-12.14,7645,38000.0
"W_Call_after_offer,2,1,2,1,0",O_SELECTED,"O_SELECTED,2,1,2,1,0",0.0,7645,38000.0
"O_SELECTED,2,1,2,1,0",O_CREATED,"O_CREATED,2,1,2,1,0",0.0,7645,38000.0
"O_CREATED,2,1,2,1,0",O_SENT,"O_SENT,2,1,3,1,0",0.0,7645,38000.0
"O_SENT,2,1,3,1,0",W_Call_after_offer,"W_Call_after_offer,3,1,3,1,0",-3.16,7645,38000.0
"W_Call_after_offer,3,1,3,1,0",O_SELECTED,"O_SELECTED,3,1,3,1,0",0.0,7645,38000.0
"O_SELECTED,3,1,3,1,0",O_CREATED,"O_CREATED,3,1,3,1,0",0.0,7645,38000.0
"O_CREATED,3,1,3,1,0",O_SENT,"O_SENT,3,1,4,1,0",0.0,7645,38000.0
"O_SENT,3,1,4,1,0",W_Call_after_offer,"W_Call_after_offer,4,1,4,1,0",-27.71,7645,38000.0
"W_Call_after_offer,4,1,4,1,0",O_SELECTED,"O_SELECTED,4,1,4,1,0",0.0,7645,38000.0
"O_SELECTED,4,1,4,1,0",O_CREATED,"O_CREATED,4,1,4,1,0",0.0,7645,38000.0
"O_CREATED,4,1,4,1,0",O_SENT,"O_SENT,4,1,5,1,0",0.0,7645,38000.0
"O_SENT,4,1,5,1,0",W_Call_after_offer,"W_Call_after_offer,5,1,5,1,0",-6.58,7645,38000.0
"W_Call_after_offer,5,1,5,1,0",O_SELECTED,"O_SELECTED,5,1,5,1,0",0.0,7645,38000.0
"O_SELECTED,5,1,5,1,0",O_CREATED,"O_CREATED,5,1,5,1,0",0.0,7645,38000.0
"O_CREATED,5,1,5,1,0",O_SENT,"O_SENT,5,1,6,1,0",0.0,7645,38000.0
"O_SENT,5,1,6,1,0",W_Call_after_offer,"W_Call_after_offer,6,1,6,1,0",-2.71,7645,38000.0
"W_Call_after_offer,6,1,6,1,0",O_SELECTED,"O_SELECTED,6,1,6,1,0",0.0,7645,38000.0
"O_SELECTED,6,1,6,1,0",O_CREATED,"O_CREATED,6,1,6,1,0",0.0,7645,38000.0
"O_CREATED,6,1,6,1,0",O_SENT,"O_SENT,6,1,7,1,0",0.0,7645,38000.0
"O_SENT,6,1,7,1,0",W_Call_after_offer,"W_Call_after_offer,7,1,7,1,0",-17.64,7645,38000.0
"W_Call_after_offer,7,1,7,1,0",O_ACCEPTED,"O_ACCEPTED,7,1,7,1,0",0.0,7645,38000.0
"O_ACCEPTED,7,1,7,1,0",A_APPROVED,"A_APPROVED,7,1,7,1,0",0.0,7645,38000.0
"A_APPROVED,7,1,7,1,0",A_REGISTERED,"A_REGISTERED,7,1,7,1,0",0.0,7645,38000.0
"A_REGISTERED,7,1,7,1,0",A_ACTIVATED,"A_ACTIVATED,7,1,7,1,0",0.0,7645,38000.0
"A_ACTIVATED,7,1,7,1,0",END,END,5700.0,7645,38000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7646,5000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7646,5000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-9.85,7646,5000.0
"W_Fix_incomplete_submission,0,0,0,0,1",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,1",0.0,7646,5000.0
"A_PREACCEPTED,0,0,0,0,1",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,1",-5.73,7646,5000.0
"W_Complete_preaccepted_appl,0,0,0,0,1",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,1",0.0,7646,5000.0
"A_ACCEPTED,0,0,0,0,1",A_FINALIZED,"A_FINALIZED,0,0,0,0,1",0.0,7646,5000.0
"A_FINALIZED,0,0,0,0,1",O_SELECTED,"O_SELECTED,0,0,0,0,1",0.0,7646,5000.0
"O_SELECTED,0,0,0,0,1",O_CREATED,"O_CREATED,0,0,0,0,1",0.0,7646,5000.0
"O_CREATED,0,0,0,0,1",O_SENT,"O_SENT,0,0,1,0,1",0.0,7646,5000.0
"O_SENT,0,0,1,0,1",O_DECLINED,"O_DECLINED,0,0,1,0,1",0.0,7646,5000.0
"O_DECLINED,0,0,1,0,1",A_DECLINED,"A_DECLINED,0,0,1,0,1",0.0,7646,5000.0
"A_DECLINED,0,0,1,0,1",END,END,0.0,7646,5000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7647,12000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7647,12000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,7647,12000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,7647,12000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7648,11000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7648,11000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,7648,11000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,7648,11000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7649,36000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7649,36000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,7649,36000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-7.47,7649,36000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,7649,36000.0
"A_ACCEPTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,7649,36000.0
"A_FINALIZED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,7649,36000.0
"O_SELECTED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,7649,36000.0
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,7649,36000.0
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-10.52,7649,36000.0
"W_Call_after_offer,1,0,1,0,0",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,0",0.0,7649,36000.0
"O_SENT_BACK,1,0,1,1,0",W_Assess_application,"W_Assess_application,1,0,1,1,0",-16.28,7649,36000.0
"W_Assess_application,1,0,1,1,0",W_Call_missing_information,"W_Call_missing_information,1,1,1,1,0",-11.43,7649,36000.0
"W_Call_missing_information,1,1,1,1,0",O_SELECTED,"O_SELECTED,1,1,1,1,0",0.0,7649,36000.0
"O_SELECTED,1,1,1,1,0",O_CREATED,"O_CREATED,1,1,1,1,0",0.0,7649,36000.0
"O_CREATED,1,1,1,1,0",O_SENT,"O_SENT,1,1,2,1,0",0.0,7649,36000.0
"O_SENT,1,1,2,1,0",W_Call_after_offer,"W_Call_after_offer,2,1,2,1,0",-14.51,7649,36000.0
"W_Call_after_offer,2,1,2,1,0",O_SELECTED,"O_SELECTED,2,1,2,1,0",0.0,7649,36000.0
"O_SELECTED,2,1,2,1,0",O_CREATED,"O_CREATED,2,1,2,1,0",0.0,7649,36000.0
"O_CREATED,2,1,2,1,0",O_SENT,"O_SENT,2,1,3,1,0",0.0,7649,36000.0
"O_SENT,2,1,3,1,0",W_Call_after_offer,"W_Call_after_offer,3,1,3,1,0",-2.54,7649,36000.0
"W_Call_after_offer,3,1,3,1,0",O_ACCEPTED,"O_ACCEPTED,3,1,3,1,0",0.0,7649,36000.0
"O_ACCEPTED,3,1,3,1,0",A_APPROVED,"A_APPROVED,3,1,3,1,0",0.0,7649,36000.0
"A_APPROVED,3,1,3,1,0",A_REGISTERED,"A_REGISTERED,3,1,3,1,0",0.0,7649,36000.0
"A_REGISTERED,3,1,3,1,0",A_ACTIVATED,"A_ACTIVATED,3,1,3,1,0",0.0,7649,36000.0
"A_ACTIVATED,3,1,3,1,0",END,END,5400.0,7649,36000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,765,28000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,765,28000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,765,28000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,765,28000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7650,20000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7650,20000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,7650,20000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,7650,20000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7651,18000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7651,18000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-29.17,7651,18000.0
"W_Fix_incomplete_submission,0,0,0,0,1",A_DECLINED,"A_DECLINED,0,0,0,0,1",0.0,7651,18000.0
"A_DECLINED,0,0,0,0,1",END,END,0.0,7651,18000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7652,23000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7652,23000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,7652,23000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-22.58,7652,23000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,7652,23000.0
"A_ACCEPTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,7652,23000.0
"A_FINALIZED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,7652,23000.0
"O_SELECTED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,7652,23000.0
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,7652,23000.0
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-8.4,7652,23000.0
"W_Call_after_offer,1,0,1,0,0",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,0",0.0,7652,23000.0
"O_SENT_BACK,1,0,1,1,0",W_Assess_application,"W_Assess_application,1,0,1,1,0",-26.31,7652,23000.0
"W_Assess_application,1,0,1,1,0",W_Call_missing_information,"W_Call_missing_information,1,1,1,1,0",-11.28,7652,23000.0
"W_Call_missing_information,1,1,1,1,0",O_CANCELLED,"O_CANCELLED,1,1,1,1,0",0.0,7652,23000.0
"O_CANCELLED,1,1,1,1,0",A_CANCELLED,"A_CANCELLED,1,1,1,1,0",0.0,7652,23000.0
"A_CANCELLED,1,1,1,1,0",END,END,0.0,7652,23000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7653,21000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7653,21000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,7653,21000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-7.94,7653,21000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,7653,21000.0
"A_ACCEPTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,7653,21000.0
"A_FINALIZED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,7653,21000.0
"O_SELECTED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,7653,21000.0
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,7653,21000.0
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-1.86,7653,21000.0
"W_Call_after_offer,1,0,1,0,0",O_DECLINED,"O_DECLINED,1,0,1,0,0",0.0,7653,21000.0
"O_DECLINED,1,0,1,0,0",A_DECLINED,"A_DECLINED,1,0,1,0,0",0.0,7653,21000.0
"A_DECLINED,1,0,1,0,0",END,END,0.0,7653,21000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7654,25000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7654,25000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-7.07,7654,25000.0
"W_Fix_incomplete_submission,0,0,0,0,1",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,1",0.0,7654,25000.0
"A_PREACCEPTED,0,0,0,0,1",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,1",-6.8,7654,25000.0
"W_Complete_preaccepted_appl,0,0,0,0,1",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,1",0.0,7654,25000.0
"A_ACCEPTED,0,0,0,0,1",A_FINALIZED,"A_FINALIZED,0,0,0,0,1",0.0,7654,25000.0
"A_FINALIZED,0,0,0,0,1",O_SELECTED,"O_SELECTED,0,0,0,0,1",0.0,7654,25000.0
"O_SELECTED,0,0,0,0,1",O_CREATED,"O_CREATED,0,0,0,0,1",0.0,7654,25000.0
"O_CREATED,0,0,0,0,1",O_SENT,"O_SENT,0,0,1,0,1",0.0,7654,25000.0
"O_SENT,0,0,1,0,1",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,1",-14.52,7654,25000.0
"W_Call_after_offer,1,0,1,0,1",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,1",0.0,7654,25000.0
"O_SENT_BACK,1,0,1,1,1",W_Assess_application,"W_Assess_application,1,0,1,1,1",-7.08,7654,25000.0
"W_Assess_application,1,0,1,1,1",W_Call_missing_information,"W_Call_missing_information,1,1,1,1,1",-12.03,7654,25000.0
"W_Call_missing_information,1,1,1,1,1",O_ACCEPTED,"O_ACCEPTED,1,1,1,1,1",0.0,7654,25000.0
"O_ACCEPTED,1,1,1,1,1",A_APPROVED,"A_APPROVED,1,1,1,1,1",0.0,7654,25000.0
"A_APPROVED,1,1,1,1,1",A_REGISTERED,"A_REGISTERED,1,1,1,1,1",0.0,7654,25000.0
"A_REGISTERED,1,1,1,1,1",A_ACTIVATED,"A_ACTIVATED,1,1,1,1,1",0.0,7654,25000.0
"A_ACTIVATED,1,1,1,1,1",END,END,3750.0,7654,25000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7655,11000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7655,11000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-13.73,7655,11000.0
"W_Fix_incomplete_submission,0,0,0,0,1",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,1",0.0,7655,11000.0
"A_PREACCEPTED,0,0,0,0,1",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,1",-0.61,7655,11000.0
"W_Complete_preaccepted_appl,0,0,0,0,1",A_CANCELLED,"A_CANCELLED,0,0,0,0,1",0.0,7655,11000.0
"A_CANCELLED,0,0,0,0,1",END,END,0.0,7655,11000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7656,22000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7656,22000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-6.65,7656,22000.0
"W_Fix_incomplete_submission,0,0,0,0,1",A_CANCELLED,"A_CANCELLED,0,0,0,0,1",0.0,7656,22000.0
"A_CANCELLED,0,0,0,0,1",END,END,0.0,7656,22000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7657,5000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7657,5000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-0.43,7657,5000.0
"W_Fix_incomplete_submission,0,0,0,0,1",A_DECLINED,"A_DECLINED,0,0,0,0,1",0.0,7657,5000.0
"A_DECLINED,0,0,0,0,1",END,END,0.0,7657,5000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7658,13000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7658,13000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,7658,13000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-1.59,7658,13000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,7658,13000.0
"A_ACCEPTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,7658,13000.0
"A_FINALIZED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,7658,13000.0
"O_SELECTED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,7658,13000.0
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,7658,13000.0
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-3.71,7658,13000.0
"W_Call_after_offer,1,0,1,0,0",O_DECLINED,"O_DECLINED,1,0,1,0,0",0.0,7658,13000.0
"O_DECLINED,1,0,1,0,0",A_DECLINED,"A_DECLINED,1,0,1,0,0",0.0,7658,13000.0
"A_DECLINED,1,0,1,0,0",END,END,0.0,7658,13000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7659,16000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7659,16000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-18.25,7659,16000.0
"W_Fix_incomplete_submission,0,0,0,0,1",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,1",0.0,7659,16000.0
"A_PREACCEPTED,0,0,0,0,1",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,1",-5.59,7659,16000.0
"W_Complete_preaccepted_appl,0,0,0,0,1",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,1",0.0,7659,16000.0
"A_ACCEPTED,0,0,0,0,1",A_FINALIZED,"A_FINALIZED,0,0,0,0,1",0.0,7659,16000.0
"A_FINALIZED,0,0,0,0,1",O_SELECTED,"O_SELECTED,0,0,0,0,1",0.0,7659,16000.0
"O_SELECTED,0,0,0,0,1",O_CREATED,"O_CREATED,0,0,0,0,1",0.0,7659,16000.0
"O_CREATED,0,0,0,0,1",O_SENT,"O_SENT,0,0,1,0,1",0.0,7659,16000.0
"O_SENT,0,0,1,0,1",O_SELECTED,"O_SELECTED,0,0,1,0,1",0.0,7659,16000.0
"O_SELECTED,0,0,1,0,1",O_CREATED,"O_CREATED,0,0,1,0,1",0.0,7659,16000.0
"O_CREATED,0,0,1,0,1",O_SENT,"O_SENT,0,0,2,0,1",0.0,7659,16000.0
"O_SENT,0,0,2,0,1",W_Call_after_offer,"W_Call_after_offer,1,0,2,0,1",-5.73,7659,16000.0
"W_Call_after_offer,1,0,2,0,1",O_SENT_BACK,"O_SENT_BACK,1,0,2,1,1",0.0,7659,16000.0
"O_SENT_BACK,1,0,2,1,1",W_Assess_application,"W_Assess_application,1,0,2,1,1",-18.64,7659,16000.0
"W_Assess_application,1,0,2,1,1",W_Call_missing_information,"W_Call_missing_information,1,1,2,1,1",-4.35,7659,16000.0
"W_Call_missing_information,1,1,2,1,1",O_SELECTED,"O_SELECTED,1,1,2,1,1",0.0,7659,16000.0
"O_SELECTED,1,1,2,1,1",O_CREATED,"O_CREATED,1,1,2,1,1",0.0,7659,16000.0
"O_CREATED,1,1,2,1,1",O_SENT,"O_SENT,1,1,3,1,1",0.0,7659,16000.0
"O_SENT,1,1,3,1,1",W_Call_after_offer,"W_Call_after_offer,2,1,3,1,1",-5.03,7659,16000.0
"W_Call_after_offer,2,1,3,1,1",O_SELECTED,"O_SELECTED,2,1,3,1,1",0.0,7659,16000.0
"O_SELECTED,2,1,3,1,1",O_CREATED,"O_CREATED,2,1,3,1,1",0.0,7659,16000.0
"O_CREATED,2,1,3,1,1",O_SENT,"O_SENT,2,1,4,1,1",0.0,7659,16000.0
"O_SENT,2,1,4,1,1",W_Call_after_offer,"W_Call_after_offer,3,1,4,1,1",-1.11,7659,16000.0
"W_Call_after_offer,3,1,4,1,1",O_SELECTED,"O_SELECTED,3,1,4,1,1",0.0,7659,16000.0
"O_SELECTED,3,1,4,1,1",O_CREATED,"O_CREATED,3,1,4,1,1",0.0,7659,16000.0
"O_CREATED,3,1,4,1,1",O_SENT,"O_SENT,3,1,5,1,1",0.0,7659,16000.0
"O_SENT,3,1,5,1,1",W_Call_after_offer,"W_Call_after_offer,4,1,5,1,1",-25.02,7659,16000.0
"W_Call_after_offer,4,1,5,1,1",O_CANCELLED,"O_CANCELLED,4,1,5,1,1",0.0,7659,16000.0
"O_CANCELLED,4,1,5,1,1",O_SELECTED,"O_SELECTED,4,1,5,1,1",0.0,7659,16000.0
"O_SELECTED,4,1,5,1,1",O_CREATED,"O_CREATED,4,1,5,1,1",0.0,7659,16000.0
"O_CREATED,4,1,5,1,1",O_SENT,"O_SENT,4,1,6,1,1",0.0,7659,16000.0
"O_SENT,4,1,6,1,1",W_Call_after_offer,"W_Call_after_offer,5,1,6,1,1",-14.41,7659,16000.0
"W_Call_after_offer,5,1,6,1,1",O_CANCELLED,"O_CANCELLED,5,1,6,1,1",0.0,7659,16000.0
"O_CANCELLED,5,1,6,1,1",O_ACCEPTED,"O_ACCEPTED,5,1,6,1,1",0.0,7659,16000.0
"O_ACCEPTED,5,1,6,1,1",A_APPROVED,"A_APPROVED,5,1,6,1,1",0.0,7659,16000.0
"A_APPROVED,5,1,6,1,1",A_REGISTERED,"A_REGISTERED,5,1,6,1,1",0.0,7659,16000.0
"A_REGISTERED,5,1,6,1,1",A_ACTIVATED,"A_ACTIVATED,5,1,6,1,1",0.0,7659,16000.0
"A_ACTIVATED,5,1,6,1,1",END,END,2400.0,7659,16000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,766,7000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,766,7000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,766,7000.0
